,schoolcode,dropout,totalenrolled,year,hybridper,virtualper,remote,black,hispanic,white,lowincome,charter,state,districtcode
843,texas108807020,0.0,285,2019,0.0,0.0,0.0,10.5263,83.8596,3.8596,81.0526,0.0,texas,texas108807
844,texas108807022,0.0,222,2019,0.0,0.0,0.0,3.1532,91.8919,3.6036,88.7387,0.0,texas,texas108807
845,texas108807035,0.0,396,2019,0.0,0.0,0.0,2.2727,96.2121,1.5152,89.899,0.0,texas,texas108807
846,texas108808101,0.0,421,2019,0.0,0.0,0.0,0.0,98.5748,0.7126,83.6105,0.0,texas,texas108808
847,texas108808104,0.0,128,2019,0.0,0.0,0.0,0.0,97.6562,1.5625,92.9688,0.0,texas,texas108808
848,texas108906005,0.0,156,2019,0.0,0.0,0.0,0.641,95.5128,2.5641,88.4615,0.0,texas,texas108906
849,texas108906011,0.0,495,2019,0.0,0.0,0.0,0.202,96.1616,1.4141,73.7374,0.0,texas,texas108906
850,texas108907006,0.0,446,2019,0.0,0.0,0.0,0.4484,99.1031,0.2242,78.6996,0.0,texas,texas108907
851,texas108908004,0.0,415,2019,0.0,0.0,0.0,0.0,99.759,0.0,89.1566,0.0,texas,texas108908
852,texas108908039,0.0,203,2019,0.0,0.0,0.0,0.9852,98.0296,0.9852,94.5813,0.0,texas,texas108908
853,texas108909009,0.0,842,2019,0.0,0.0,0.0,0.3563,97.981,0.8314,91.4489,0.0,texas,texas108909
854,texas108911008,0.0,389,2019,0.0,0.0,0.0,0.2571,97.1722,1.2853,65.5527,0.0,texas,texas108911
855,texas108912005,0.0,161,2019,0.0,0.0,0.0,0.0,100.0,0.0,99.3789,0.0,texas,texas108912
856,texas108912010,0.0,426,2019,0.0,0.0,0.0,0.0,100.0,0.0,93.4272,0.0,texas,texas108912
857,texas109901001,0.0,98,2019,0.0,0.0,0.0,0.0,9.1837,88.7755,14.2857,0.0,texas,texas109901
858,texas109902001,0.0,68,2019,0.0,0.0,0.0,8.8235,36.7647,50.0,63.2353,0.0,texas,texas109902
859,texas109903001,0.0,103,2019,0.0,0.0,0.0,0.0,18.4466,75.7282,54.3689,0.0,texas,texas109903
860,texas109905001,0.0,121,2019,0.0,0.0,0.0,12.3967,19.8347,62.8099,57.8512,0.0,texas,texas109905
861,texas109912001,0.0,101,2019,0.0,0.0,0.0,0.0,19.802,79.2079,58.4158,0.0,texas,texas109912
862,texas109913001,0.0,101,2019,0.0,0.0,0.0,0.9901,18.8119,77.2277,56.4356,0.0,texas,texas109913
863,texas109914001,0.0,73,2019,0.0,0.0,0.0,2.7397,36.9863,58.9041,75.3425,0.0,texas,texas109914
864,texas110901001,0.0,56,2019,0.0,0.0,0.0,5.3571,71.4286,21.4286,76.7857,0.0,texas,texas110901
865,texas110905001,0.0,141,2019,0.0,0.0,0.0,0.0,38.2979,58.8652,46.0993,0.0,texas,texas110905
866,texas110906001,0.0,140,2019,0.0,0.0,0.0,1.4286,50.0,47.8571,47.1429,0.0,texas,texas110906
867,texas110907001,0.0,196,2019,0.0,0.0,0.0,0.5102,55.102,43.8776,35.7143,0.0,texas,texas110907
868,texas110908001,0.0,54,2019,0.0,0.0,0.0,5.5556,42.5926,50.0,55.5556,0.0,texas,texas110908
869,texas111902003,0.0,121,2019,0.0,0.0,0.0,0.8264,8.2645,87.6033,46.281,0.0,texas,texas111902
870,texas112906001,0.0,163,2019,0.0,0.0,0.0,1.227,23.3129,68.0982,58.8957,0.0,texas,texas112906
871,texas112907001,0.0,89,2019,0.0,0.0,0.0,0.0,23.5955,71.9101,41.573,0.0,texas,texas112907
872,texas112909001,0.0,69,2019,0.0,0.0,0.0,2.8986,23.1884,72.4638,76.8116,0.0,texas,texas112909
873,texas112910001,0.0,74,2019,0.0,0.0,0.0,4.0541,10.8108,79.7297,62.1622,0.0,texas,texas112910
874,texas114902001,0.0,284,2019,0.0,0.0,0.0,0.3521,33.4507,62.3239,35.9155,0.0,texas,texas114902
875,texas115903001,0.0,29,2019,0.0,0.0,0.0,0.0,55.1724,44.8276,79.3103,0.0,texas,texas115903
876,texas116902001,0.0,193,2019,0.0,0.0,0.0,2.0725,14.5078,78.7565,50.2591,0.0,texas,texas116902
877,texas116905004,0.0,48,2019,0.0,0.0,0.0,35.4167,39.5833,20.8333,91.6667,0.0,texas,texas116905
878,texas116909001,0.0,208,2019,0.0,0.0,0.0,3.8462,21.6346,71.1538,49.0385,0.0,texas,texas116909
879,texas116915001,0.0,217,2019,0.0,0.0,0.0,1.3825,43.318,52.0737,44.7005,0.0,texas,texas116915
880,texas117904001,0.0,214,2019,0.0,0.0,0.0,1.4019,23.3645,71.9626,36.9159,0.0,texas,texas117904
881,texas118902001,0.0,96,2019,0.0,0.0,0.0,1.0417,40.625,57.2917,28.125,0.0,texas,texas118902
882,texas119903001,0.0,105,2019,0.0,0.0,0.0,0.0,18.0952,74.2857,63.8095,0.0,texas,texas119903
883,texas120901001,0.0,449,2019,0.0,0.0,0.0,13.363,44.3207,39.8664,60.1336,0.0,texas,texas120901
884,texas120901004,0.0,77,2019,0.0,0.0,0.0,15.5844,48.0519,32.4675,74.026,0.0,texas,texas120901
885,texas120905001,0.0,374,2019,0.0,0.0,0.0,0.8021,26.738,70.8556,31.2834,0.0,texas,texas120905
886,texas122902001,0.0,13,2019,0.0,0.0,0.0,0.0,61.5385,30.7692,61.5385,0.0,texas,texas122902
887,texas123908002,0.0,48,2019,0.0,0.0,0.0,2.0833,27.0833,66.6667,64.5833,0.0,texas,texas123908
888,texas123910006,0.0,225,2019,0.0,0.0,0.0,80.8889,12.8889,3.5556,93.3333,0.0,texas,texas123910
889,texas123910011,0.0,12,2019,0.0,0.0,0.0,66.6667,16.6667,8.3333,100.0,0.0,texas,texas123910
890,texas123913001,0.0,135,2019,0.0,0.0,0.0,23.7037,42.2222,30.3704,68.8889,0.0,texas,texas123913
891,texas126902007,0.0,204,2019,0.0,0.0,0.0,5.8824,24.5098,62.2549,39.7059,0.0,texas,texas126902
892,texas126904001,0.0,392,2019,0.0,0.0,0.0,1.2755,13.2653,81.3776,26.5306,0.0,texas,texas126904
893,texas126905002,0.0,77,2019,0.0,0.0,0.0,0.0,15.5844,80.5195,57.1429,0.0,texas,texas126905
894,texas126905003,0.0,442,2019,0.0,0.0,0.0,2.0362,24.4344,68.3258,48.19,0.0,texas,texas126905
895,texas127901001,0.0,221,2019,0.0,0.0,0.0,3.6199,48.4163,45.7014,58.371,0.0,texas,texas127901
896,texas127903001,0.0,120,2019,0.0,0.0,0.0,3.3333,40.8333,51.6667,64.1667,0.0,texas,texas127903
897,texas127905001,0.0,47,2019,0.0,0.0,0.0,2.1277,34.0426,57.4468,74.4681,0.0,texas,texas127905
898,texas128904001,0.0,118,2019,0.0,0.0,0.0,0.0,20.339,77.9661,9.322,0.0,texas,texas128904
899,texas129906104,0.0,3,2019,0.0,0.0,0.0,0.0,33.3333,66.6667,0.0,0.0,texas,texas129906
900,texas132902001,0.0,47,2019,0.0,0.0,0.0,0.0,34.0426,65.9574,44.6809,0.0,texas,texas132902
901,texas133904001,0.0,341,2019,0.0,0.0,0.0,0.0,36.6569,59.5308,66.2757,0.0,texas,texas133904
902,texas134901001,0.0,184,2019,0.0,0.0,0.0,0.0,40.7609,57.6087,53.2609,0.0,texas,texas134901
903,texas135001001,0.0,30,2019,0.0,0.0,0.0,0.0,6.6667,93.3333,16.6667,0.0,texas,texas135001
904,texas138902001,0.0,87,2019,0.0,0.0,0.0,4.5977,44.8276,44.8276,68.9655,0.0,texas,texas138902
905,texas138904001,0.0,43,2019,0.0,0.0,0.0,0.0,34.8837,53.4884,60.4651,0.0,texas,texas138904
906,texas140901001,0.0,45,2019,0.0,0.0,0.0,4.4444,84.4444,8.8889,84.4444,0.0,texas,texas140901
907,texas140907001,0.0,95,2019,0.0,0.0,0.0,4.2105,68.4211,27.3684,68.4211,0.0,texas,texas140907
908,texas140908001,0.0,124,2019,0.0,0.0,0.0,0.0,55.6452,42.7419,42.7419,0.0,texas,texas140908
909,texas141902001,0.0,81,2019,0.0,0.0,0.0,2.4691,45.679,44.4444,71.6049,0.0,texas,texas141902
910,texas143902001,0.0,90,2019,0.0,0.0,0.0,0.0,42.2222,54.4444,37.7778,0.0,texas,texas143902
911,texas143903001,0.0,211,2019,0.0,0.0,0.0,8.0569,15.1659,74.8815,30.3318,0.0,texas,texas143903
912,texas144902001,0.0,318,2019,0.0,0.0,0.0,10.0629,18.5535,65.7233,38.9937,0.0,texas,texas144902
913,texas144903001,0.0,54,2019,0.0,0.0,0.0,38.8889,27.7778,27.7778,68.5185,0.0,texas,texas144903
914,texas145907002,0.0,60,2019,0.0,0.0,0.0,25.0,13.3333,60.0,73.3333,0.0,texas,texas145907
915,texas146905001,0.0,173,2019,0.0,0.0,0.0,10.4046,10.9827,75.7225,65.896,0.0,texas,texas146905
916,texas147901001,0.0,92,2019,0.0,0.0,0.0,23.913,46.7391,26.087,73.913,0.0,texas,texas147901
917,texas148905101,0.0,28,2019,0.0,0.0,0.0,0.0,50.0,39.2857,75.0,0.0,texas,texas148905
918,texas152901007,0.0,329,2019,0.0,0.0,0.0,24.6201,63.5258,10.0304,85.4103,0.0,texas,texas152901
919,texas152901024,0.0,195,2019,0.0,0.0,0.0,16.4103,41.0256,34.8718,41.0256,0.0,texas,texas152901
920,texas152902001,0.0,242,2019,0.0,0.0,0.0,1.2397,44.6281,52.0661,57.8512,0.0,texas,texas152902
921,texas153907001,0.0,42,2019,0.0,0.0,0.0,0.0,85.7143,14.2857,73.8095,0.0,texas,texas153907
922,texas154901001,0.0,683,2019,0.0,0.0,0.0,18.1552,33.8214,45.388,62.0791,0.0,texas,texas154901
923,texas156905001,0.0,75,2019,0.0,0.0,0.0,0.0,49.3333,49.3333,32.0,0.0,texas,texas156905
924,texas157901001,0.0,234,2019,0.0,0.0,0.0,0.4274,33.7607,64.9573,44.4444,0.0,texas,texas157901
925,texas158906002,0.0,340,2019,0.0,0.0,0.0,11.4706,25.0,58.5294,52.0588,0.0,texas,texas158906
926,texas160904001,0.0,48,2019,0.0,0.0,0.0,0.0,20.8333,77.0833,43.75,0.0,texas,texas160904
927,texas161807005,0.0,195,2019,0.0,0.0,0.0,17.9487,44.6154,19.4872,54.8718,0.0,texas,texas161807
928,texas161807006,0.0,335,2019,0.0,0.0,0.0,23.5821,32.2388,27.4627,55.8209,0.0,texas,texas161807
929,texas161901001,0.0,181,2019,0.0,0.0,0.0,0.5525,6.0773,90.0552,19.8895,0.0,texas,texas161901
930,texas161907001,0.0,554,2019,0.0,0.0,0.0,0.9025,12.2744,85.0181,22.0217,0.0,texas,texas161907
931,texas161908002,0.0,179,2019,0.0,0.0,0.0,26.8156,18.4358,46.9274,65.9218,0.0,texas,texas161908
932,texas161909001,0.0,409,2019,0.0,0.0,0.0,5.379,46.6993,41.8093,52.8117,0.0,texas,texas161909
933,texas161914004,0.0,45,2019,0.0,0.0,0.0,31.1111,64.4444,4.4444,88.8889,0.0,texas,texas161914
934,texas161919002,0.0,5,2019,0.0,0.0,0.0,0.0,60.0,40.0,100.0,0.0,texas,texas161919
935,texas161920001,0.0,828,2019,0.0,0.0,0.0,5.9179,18.1159,71.3768,23.0676,0.0,texas,texas161920
936,texas161920002,0.0,25,2019,0.0,0.0,0.0,4.0,20.0,68.0,36.0,0.0,texas,texas161920
937,texas161923001,0.0,212,2019,0.0,0.0,0.0,7.5472,25.0,63.6792,37.2642,0.0,texas,texas161923
938,texas162904001,0.0,87,2019,0.0,0.0,0.0,0.0,34.4828,60.9195,18.3908,0.0,texas,texas162904
939,texas163908001,0.0,1653,2019,0.0,0.0,0.0,3.7508,58.6812,33.5148,46.219,0.0,texas,texas163908
940,texas164901001,0.0,92,2019,0.0,0.0,0.0,2.1739,56.5217,41.3043,72.8261,0.0,texas,texas164901
941,texas165901006,0.0,357,2019,0.0,0.0,0.0,5.042,73.3894,14.8459,47.8992,0.0,texas,texas165901
942,texas165901030,0.0,41,2019,0.0,0.0,0.0,14.6341,78.0488,2.439,68.2927,0.0,texas,texas165901
943,texas166905001,0.0,237,2019,0.0,0.0,0.0,0.8439,23.2068,72.9958,41.7722,0.0,texas,texas166905
944,texas166907001,0.0,48,2019,0.0,0.0,0.0,0.0,56.25,39.5833,72.9167,0.0,texas,texas166907
945,texas167901001,0.0,187,2019,0.0,0.0,0.0,0.5348,23.5294,74.8663,37.9679,0.0,texas,texas167901
946,texas167904001,0.0,33,2019,0.0,0.0,0.0,0.0,24.2424,75.7576,48.4848,0.0,texas,texas167904
947,texas168901001,0.0,255,2019,0.0,0.0,0.0,10.5882,47.8431,37.6471,55.2941,0.0,texas,texas168901
948,texas168902001,0.0,47,2019,0.0,0.0,0.0,12.766,61.7021,25.5319,63.8298,0.0,texas,texas168902
949,texas168903001,0.0,81,2019,0.0,0.0,0.0,0.0,35.8025,59.2593,19.7531,0.0,texas,texas168903
950,texas169906001,0.0,47,2019,0.0,0.0,0.0,2.1277,4.2553,91.4894,65.9574,0.0,texas,texas169906
951,texas169909001,0.0,58,2019,0.0,0.0,0.0,0.0,6.8966,89.6552,55.1724,0.0,texas,texas169909
952,texas169910001,0.0,58,2019,0.0,0.0,0.0,0.0,15.5172,84.4828,46.5517,0.0,texas,texas169910
953,texas169911001,0.0,95,2019,0.0,0.0,0.0,0.0,14.7368,83.1579,52.6316,0.0,texas,texas169911
954,texas170908002,0.0,169,2019,0.0,0.0,0.0,8.284,56.213,30.7692,71.5976,0.0,texas,texas170908
955,texas171901001,0.0,1142,2019,0.0,0.0,0.0,2.2767,73.2925,20.3152,55.6042,0.0,texas,texas171901
956,texas172902001,0.0,330,2019,0.0,0.0,0.0,42.1212,16.6667,35.1515,81.8182,0.0,texas,texas172902
957,texas173901001,0.0,50,2019,0.0,0.0,0.0,0.0,26.0,72.0,58.0,0.0,texas,texas173901
958,texas174901001,0.0,102,2019,0.0,0.0,0.0,3.9216,22.549,72.549,58.8235,0.0,texas,texas174901
959,texas175902001,0.0,312,2019,0.0,0.0,0.0,5.1282,30.1282,59.9359,53.2051,0.0,texas,texas175902
960,texas175904001,0.0,164,2019,0.0,0.0,0.0,9.7561,15.8537,70.7317,64.6341,0.0,texas,texas175904
961,texas175907001,0.0,203,2019,0.0,0.0,0.0,26.1084,22.6601,48.7685,73.8916,0.0,texas,texas175907
962,texas176903001,0.0,203,2019,0.0,0.0,0.0,0.9852,3.4483,92.6108,53.6946,0.0,texas,texas176903
963,texas177901001,0.0,150,2019,0.0,0.0,0.0,0.0,56.6667,40.0,43.3333,0.0,texas,texas177901
964,texas177903001,0.0,59,2019,0.0,0.0,0.0,0.0,25.4237,72.8814,30.5085,0.0,texas,texas177903
965,texas177905001,0.0,69,2019,0.0,0.0,0.0,0.0,13.0435,85.5072,30.4348,0.0,texas,texas177905
966,texas178904008,0.0,414,2019,0.0,0.0,0.0,2.657,80.1932,13.0435,67.1498,0.0,texas,texas178904
967,texas178904014,0.0,284,2019,0.0,0.0,0.0,2.4648,83.0986,12.6761,62.6761,0.0,texas,texas178904
968,texas178904054,0.0,326,2019,0.0,0.0,0.0,6.4417,83.4356,8.2822,77.3006,0.0,texas,texas178904
969,texas178904143,0.0,74,2019,0.0,0.0,0.0,4.0541,77.027,16.2162,40.5405,0.0,texas,texas178904
970,texas178912002,0.0,77,2019,0.0,0.0,0.0,1.2987,76.6234,18.1818,75.3247,0.0,texas,texas178912
971,texas179901002,0.0,55,2019,0.0,0.0,0.0,0.0,74.5455,25.4545,78.1818,0.0,texas,texas179901
972,texas180903001,0.0,47,2019,0.0,0.0,0.0,0.0,53.1915,44.6809,63.8298,0.0,texas,texas180903
973,texas180904101,0.0,27,2019,0.0,0.0,0.0,0.0,11.1111,88.8889,7.4074,0.0,texas,texas180904
974,texas182901001,0.0,57,2019,0.0,0.0,0.0,0.0,12.2807,85.9649,43.8596,0.0,texas,texas182901
975,texas182904001,0.0,142,2019,0.0,0.0,0.0,0.0,14.7887,83.8028,38.7324,0.0,texas,texas182904
976,texas183801003,0.0,44,2019,0.0,0.0,0.0,2.2727,2.2727,95.4545,43.1818,0.0,texas,texas183801
977,texas184907009,0.0,486,2019,0.0,0.0,0.0,1.4403,14.8148,80.6584,13.5802,0.0,texas,texas184907
978,texas184909001,0.0,449,2019,0.0,0.0,0.0,1.1136,8.4633,87.5278,6.6815,0.0,texas,texas184909
979,texas185901001,0.0,137,2019,0.0,0.0,0.0,0.0,94.8905,3.6496,83.9416,0.0,texas,texas185901
980,texas185904001,0.0,51,2019,0.0,0.0,0.0,0.0,54.902,43.1373,72.549,0.0,texas,texas185904
981,texas186901001,0.0,72,2019,0.0,0.0,0.0,0.0,69.4444,30.5556,38.8889,0.0,texas,texas186901
982,texas186903001,0.0,107,2019,0.0,0.0,0.0,0.0,61.6822,33.6449,37.3832,0.0,texas,texas186903
983,texas187901001,0.0,149,2019,0.0,0.0,0.0,0.0,6.0403,68.4564,38.255,0.0,texas,texas187901
984,texas187906001,0.0,48,2019,0.0,0.0,0.0,16.6667,20.8333,50.0,100.0,0.0,texas,texas187906
985,texas187910001,0.0,316,2019,0.0,0.0,0.0,2.2152,10.1266,84.4937,77.8481,0.0,texas,texas187910
986,texas188901003,0.0,14,2019,0.0,0.0,0.0,0.0,7.1429,92.8571,14.2857,0.0,texas,texas188901
987,texas188904001,0.0,479,2019,0.0,0.0,0.0,0.6263,14.6138,80.3758,15.6576,0.0,texas,texas188904
988,texas194903001,0.0,225,2019,0.0,0.0,0.0,4.4444,12.0,76.4444,46.2222,0.0,texas,texas194903
989,texas194905001,0.0,174,2019,0.0,0.0,0.0,8.046,4.5977,83.3333,50.5747,0.0,texas,texas194905
990,texas195902001,0.0,58,2019,0.0,0.0,0.0,0.0,89.6552,10.3448,84.4828,0.0,texas,texas195902
991,texas196902001,0.0,140,2019,0.0,0.0,0.0,2.1429,55.0,40.7143,100.0,0.0,texas,texas196902
992,texas197902001,0.0,67,2019,0.0,0.0,0.0,0.0,17.9104,80.597,32.8358,0.0,texas,texas197902
993,texas198906001,0.0,150,2019,0.0,0.0,0.0,10.0,55.3333,32.0,67.3333,0.0,texas,texas198906
994,texas200902001,0.0,134,2019,0.0,0.0,0.0,0.7463,36.5672,62.6866,29.1045,0.0,texas,texas200902
995,texas200902002,0.0,3,2019,0.0,0.0,0.0,0.0,100.0,0.0,33.3333,0.0,texas,texas200902
996,texas200906101,0.0,21,2019,0.0,0.0,0.0,0.0,42.8571,52.381,80.9524,0.0,texas,texas200906
997,texas201903001,0.0,51,2019,0.0,0.0,0.0,49.0196,23.5294,23.5294,74.5098,0.0,texas,texas201903
998,texas201904001,0.0,62,2019,0.0,0.0,0.0,4.8387,30.6452,59.6774,66.129,0.0,texas,texas201904
999,texas201908001,0.0,156,2019,0.0,0.0,0.0,10.2564,6.4103,81.4103,60.2564,0.0,texas,texas201908
1000,texas201910002,0.0,496,2019,0.0,0.0,0.0,26.2097,26.4113,45.1613,54.6371,0.0,texas,texas201910
1001,texas202905002,0.0,175,2019,0.0,0.0,0.0,5.7143,4.5714,86.8571,66.2857,0.0,texas,texas202905
1002,texas205903001,0.0,643,2019,0.0,0.0,0.0,1.3997,53.4992,40.591,67.6516,0.0,texas,texas205903
1003,texas206901001,0.0,214,2019,0.0,0.0,0.0,0.9346,50.4673,47.6636,57.9439,0.0,texas,texas206901
1004,texas206902001,0.0,61,2019,0.0,0.0,0.0,3.2787,22.9508,70.4918,65.5738,0.0,texas,texas206902
1005,texas206903001,0.0,43,2019,0.0,0.0,0.0,6.9767,27.907,62.7907,60.4651,0.0,texas,texas206903
1006,texas207901001,0.0,157,2019,0.0,0.0,0.0,0.0,71.9745,23.5669,51.5924,0.0,texas,texas207901
1007,texas208901001,0.0,72,2019,0.0,0.0,0.0,1.3889,27.7778,68.0556,38.8889,0.0,texas,texas208901
1008,texas209902001,0.0,43,2019,0.0,0.0,0.0,0.0,6.9767,90.6977,83.7209,0.0,texas,texas209902
1009,texas210903002,0.0,230,2019,0.0,0.0,0.0,24.3478,13.4783,59.5652,55.2174,0.0,texas,texas210903
1010,texas210904002,0.0,178,2019,0.0,0.0,0.0,24.1573,33.7079,36.5169,89.3258,0.0,texas,texas210904
1011,texas211902001,0.0,159,2019,0.0,0.0,0.0,0.6289,66.0377,32.0755,61.0063,0.0,texas,texas211902
1012,texas212804001,0.0,81,2019,0.0,0.0,0.0,2.4691,12.3457,75.3086,11.1111,0.0,texas,texas212804
1013,texas212804102,0.0,80,2019,0.0,0.0,0.0,2.5,10.0,82.5,17.5,0.0,texas,texas212804
1014,texas212804103,0.0,60,2019,0.0,0.0,0.0,8.3333,3.3333,80.0,28.3333,0.0,texas,texas212804
1015,texas212904002,0.0,347,2019,0.0,0.0,0.0,9.7983,11.8156,73.487,51.2968,0.0,texas,texas212904
1016,texas212905006,0.0,387,2019,0.0,0.0,0.0,12.9199,73.385,11.1111,81.137,0.0,texas,texas212905
1017,texas213901001,0.0,554,2019,0.0,0.0,0.0,0.361,29.4224,65.343,34.1155,0.0,texas,texas213901
1018,texas214903003,0.0,84,2019,0.0,0.0,0.0,0.0,100.0,0.0,85.7143,0.0,texas,texas214903
1019,texas216901001,0.0,96,2019,0.0,0.0,0.0,1.0417,38.5417,57.2917,31.25,0.0,texas,texas216901
1020,texas216901002,0.0,2,2019,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,texas,texas216901
1021,texas216901195,0.0,1,2019,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,texas,texas216901
1022,texas217901001,0.0,76,2019,0.0,0.0,0.0,2.6316,28.9474,67.1053,31.5789,0.0,texas,texas217901
1023,texas219901001,0.0,78,2019,0.0,0.0,0.0,3.8462,14.1026,80.7692,28.2051,0.0,texas,texas219901
1024,texas219905001,0.0,60,2019,0.0,0.0,0.0,3.3333,58.3333,36.6667,58.3333,0.0,texas,texas219905
1025,texas220801001,0.0,76,2019,0.0,0.0,0.0,15.7895,9.2105,68.4211,5.2632,0.0,texas,texas220801
1026,texas220810001,0.0,320,2019,0.0,0.0,0.0,5.625,14.0625,58.125,1.875,0.0,texas,texas220810
1027,texas220819001,0.0,144,2019,0.0,0.0,0.0,11.1111,20.1389,63.1944,13.1944,0.0,texas,texas220819
1028,texas220901007,0.0,476,2019,0.0,0.0,0.0,45.7983,36.5546,13.6555,81.3025,0.0,texas,texas220901
1029,texas220905081,0.0,182,2019,0.0,0.0,0.0,26.3736,63.1868,6.044,76.9231,0.0,texas,texas220905
1030,texas220905082,0.0,402,2019,0.0,0.0,0.0,14.9254,65.6716,11.4428,75.1244,0.0,texas,texas220905
1031,texas220905085,0.0,374,2019,0.0,0.0,0.0,11.7647,79.4118,6.9519,86.631,0.0,texas,texas220905
1032,texas220905251,0.0,4,2019,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,texas,texas220905
1033,texas220908009,0.0,172,2019,0.0,0.0,0.0,34.3023,36.0465,16.2791,52.907,0.0,texas,texas220908
1034,texas220916043,0.0,411,2019,0.0,0.0,0.0,18.2482,37.9562,34.5499,61.5572,0.0,texas,texas220916
1035,texas220917004,0.0,46,2019,0.0,0.0,0.0,2.1739,86.9565,10.8696,84.7826,0.0,texas,texas220917
1036,texas221801011,0.0,108,2019,0.0,0.0,0.0,0.0,16.6667,80.5556,25.0,0.0,texas,texas221801
1037,texas221801020,0.0,123,2019,0.0,0.0,0.0,1.626,12.1951,80.4878,10.5691,0.0,texas,texas221801
1038,texas221801043,0.0,321,2019,0.0,0.0,0.0,3.1153,16.8224,66.0436,15.5763,0.0,texas,texas221801
1039,texas221801046,0.0,34,2019,0.0,0.0,0.0,2.9412,41.1765,52.9412,50.0,0.0,texas,texas221801
1040,texas221801058,0.0,162,2019,0.0,0.0,0.0,0.0,22.2222,69.1358,9.2593,0.0,texas,texas221801
1041,texas221901007,0.0,13,2019,0.0,0.0,0.0,30.7692,46.1538,15.3846,92.3077,0.0,texas,texas221901
1042,texas221901010,0.0,344,2019,0.0,0.0,0.0,4.9419,35.7558,52.0349,45.0581,0.0,texas,texas221901
1043,texas221905001,0.0,39,2019,0.0,0.0,0.0,0.0,0.0,94.8718,61.5385,0.0,texas,texas221905
1044,texas221911001,0.0,354,2019,0.0,0.0,0.0,0.0,11.5819,85.5932,20.0565,0.0,texas,texas221911
1045,texas222901001,0.0,29,2019,0.0,0.0,0.0,6.8966,65.5172,27.5862,48.2759,0.0,texas,texas222901
1046,texas223902001,0.0,73,2019,0.0,0.0,0.0,0.0,65.7534,34.2466,68.4932,0.0,texas,texas223902
1047,texas223904001,0.0,68,2019,0.0,0.0,0.0,0.0,45.5882,52.9412,48.5294,0.0,texas,texas223904
1048,texas224901001,0.0,49,2019,0.0,0.0,0.0,4.0816,30.6122,65.3061,61.2245,0.0,texas,texas224901
1049,texas224902001,0.0,49,2019,0.0,0.0,0.0,0.0,18.3673,81.6327,65.3061,0.0,texas,texas224902
1050,texas226801002,0.0,53,2019,0.0,0.0,0.0,9.434,56.6038,32.0755,39.6226,0.0,texas,texas226801
1051,texas226801003,0.0,39,2019,0.0,0.0,0.0,41.0256,30.7692,23.0769,61.5385,0.0,texas,texas226801
1052,texas226901001,0.0,176,2019,0.0,0.0,0.0,0.0,18.75,76.1364,25.0,0.0,texas,texas226901
1053,texas226903038,0.0,161,2019,0.0,0.0,0.0,6.8323,68.323,22.3602,68.9441,0.0,texas,texas226903
1054,texas226905001,0.0,89,2019,0.0,0.0,0.0,1.1236,22.4719,70.7865,50.5618,0.0,texas,texas226905
1055,texas226905195,0.0,6,2019,0.0,0.0,0.0,0.0,33.3333,66.6667,66.6667,0.0,texas,texas226905
1056,texas226905202,0.0,5,2019,0.0,0.0,0.0,40.0,0.0,60.0,100.0,0.0,texas,texas226905
1057,texas226906001,0.0,362,2019,0.0,0.0,0.0,0.0,21.547,76.7956,13.8122,0.0,texas,texas226906
1058,texas226906002,0.0,9,2019,0.0,0.0,0.0,0.0,44.4444,55.5556,66.6667,0.0,texas,texas226906
1059,texas226908001,0.0,92,2019,0.0,0.0,0.0,0.0,43.4783,52.1739,43.4783,0.0,texas,texas226908
1060,texas227806030,0.0,20,2019,0.0,0.0,0.0,10.0,35.0,50.0,25.0,0.0,texas,texas227806
1061,texas227816004,0.0,146,2019,0.0,0.0,0.0,17.1233,30.137,29.4521,41.7808,0.0,texas,texas227816
1062,texas227817001,0.0,106,2019,0.0,0.0,0.0,12.2642,61.3208,18.8679,66.9811,0.0,texas,texas227817
1063,texas227901012,0.0,464,2019,0.0,0.0,0.0,15.3017,59.6983,20.4741,66.1638,0.0,texas,texas227901
1064,texas227901027,0.0,2,2019,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,texas,texas227901
1065,texas227901028,0.0,438,2019,0.0,0.0,0.0,6.621,68.2648,18.2648,57.3059,0.0,texas,texas227901
1066,texas227901032,0.0,3,2019,0.0,0.0,0.0,0.0,33.3333,66.6667,0.0,0.0,texas,texas227901
1067,texas228904001,0.0,33,2019,0.0,0.0,0.0,0.0,9.0909,90.9091,60.6061,0.0,texas,texas228904
1068,texas228905001,0.0,55,2019,0.0,0.0,0.0,3.6364,7.2727,85.4545,61.8182,0.0,texas,texas228905
1069,texas229906001,0.0,57,2019,0.0,0.0,0.0,3.5088,7.0175,85.9649,43.8596,0.0,texas,texas229906
1070,texas230901001,0.0,228,2019,0.0,0.0,0.0,13.1579,10.5263,68.8596,63.1579,0.0,texas,texas230901
1071,texas230904001,0.0,111,2019,0.0,0.0,0.0,9.009,12.6126,75.6757,50.4505,0.0,texas,texas230904
1072,texas230905001,0.0,344,2019,0.0,0.0,0.0,0.0,14.5349,83.4302,40.9884,0.0,texas,texas230905
